date,film_id,user_id,rate
2005-12-18,5085,1599757,5
2005-12-18,5085,1618721,5
2005-12-18,5085,567304,4
2005-12-18,5085,770326,4
2005-12-18,5085,1379151,4
2005-12-18,5085,166317,4
2005-12-18,5085,673429,5
2005-12-18,5085,1199912,4
2005-12-18,5085,218593,3
2005-12-18,5085,648557,5
2005-12-18,5085,869321,3
2005-12-18,5085,2501553,3
2005-12-18,5085,1622504,4
2005-12-18,5085,2080843,5
2005-12-18,5085,1959982,5
2005-12-18,5085,920131,4
2005-12-18,5085,132416,4
2005-12-18,5085,154537,4
2005-12-18,5085,867057,5
2005-12-18,5085,1258228,5
2005-12-18,5085,2557364,3
2005-12-18,5085,415386,3
2005-12-18,5085,2015919,5
2005-12-18,5085,827634,5
2005-12-18,5085,369417,4
2005-12-18,5085,353170,3
2005-12-18,5085,2032916,5
2005-12-18,5085,1310877,4
2005-12-18,5085,1492082,5
2005-12-18,5085,2156864,5
2005-12-18,5085,793392,4
2005-12-18,5085,2344953,4
2005-12-18,5085,806767,5
2005-12-18,5085,2104178,4
2005-12-18,5085,1193529,3
2005-12-18,5085,585986,3
2005-12-18,5085,2335932,3
2005-12-18,5085,93980,2
2005-12-18,5086,2118461,3
2005-12-18,5087,1119278,3
2005-12-18,5087,1274114,3
2005-12-18,5087,2082085,3
2005-12-18,5087,1118945,3
2005-12-18,5087,1772712,4
2005-12-18,5087,1547087,4
2005-12-18,5087,571810,4
2005-12-18,5087,1010728,5
2005-12-18,5087,1934002,2
2005-12-18,5087,1824689,3
2005-12-18,5087,624124,4
2005-12-18,5087,585986,4
2005-12-18,5087,2064856,4
2005-12-18,5087,295731,4
2005-12-18,5092,2307923,3
2005-12-18,5092,1205319,3
2005-12-18,5092,1677522,4
2005-12-18,5092,68301,5
2005-12-18,5092,1345221,5
2005-12-18,5092,1972460,5
2005-12-18,5092,2301767,5
2005-12-18,5092,1066134,5
2005-12-18,5092,1869925,4
2005-12-18,5093,580817,4
2005-12-18,5093,2029979,2
2005-12-18,5094,1790148,5
2005-12-18,5094,999448,4
2005-12-18,5094,1819315,2
2005-12-18,5096,458209,2
2005-12-18,5096,1736781,4
2005-12-18,5096,2209867,3
2005-12-18,5096,1989720,2
2005-12-18,5096,597385,4
2005-12-18,5096,905246,4
2005-12-18,5096,1810215,4
2005-12-18,5096,2027759,1
2005-12-18,5096,2028491,3
2005-12-18,5097,1270039,4
2005-12-18,5097,455024,3
2005-12-18,5099,190478,3
2005-12-18,5101,1645312,1
2005-12-18,5102,2118461,3
2005-12-18,5103,1840690,5
2005-12-18,5103,1866722,5
2005-12-18,5103,18387,5
2005-12-18,5103,1881195,5
2005-12-18,5103,2012829,3
2005-12-18,5103,2640400,5
2005-12-18,5103,1345221,5
2005-12-18,5103,629461,4
2005-12-18,5103,140341,2
2005-12-18,5103,822653,5
2005-12-18,5103,2555834,5
2005-12-18,5103,1622504,5
2005-12-18,5103,236410,5
2005-12-18,5103,1181028,5
2005-12-18,5103,1574973,4
2005-12-18,5103,464513,4
2005-12-18,5103,1769633,5
2005-12-18,5104,1548122,1
2005-12-18,5104,2432352,3
2005-12-18,5104,2603774,3
2005-12-18,5104,1649989,3
2005-12-18,5104,2532407,3
2005-12-18,5104,2193044,3
2005-12-18,5104,2611276,4
2005-12-18,5104,408519,4
2005-12-18,5104,935581,4
2005-12-18,5104,912714,4
2005-12-18,5104,1381478,5
2005-12-18,5104,2082054,2
2005-12-18,5105,173942,3
2005-12-18,5105,2244917,3
2005-12-18,5105,455024,3
2005-12-18,5105,1118945,3
2005-12-18,5105,1653463,3
2005-12-18,5106,1840690,4
2005-12-18,5107,816025,4
2005-12-18,5108,2118461,3
2005-12-18,5109,2029979,4
2005-12-18,5111,1079214,4
2005-12-18,5112,1840690,4
2005-12-18,5112,457870,4
2005-12-18,5112,1688299,3
2005-12-18,5112,2314313,4
2005-12-18,5112,2272321,4
2005-12-18,5112,2464296,4
2005-12-18,5112,18387,3
2005-12-18,5112,2431353,4
2005-12-18,5112,410721,2
2005-12-18,5112,1874614,2
2005-12-18,5112,95991,4
2005-12-18,5112,890825,3
2005-12-18,5112,275283,5
2005-12-18,5112,2295597,4
2005-12-18,5112,1348734,5
2005-12-18,5112,4804,3
2005-12-18,5112,1345221,4
2005-12-18,5112,1129668,4
2005-12-18,5112,1771725,3
2005-12-18,5112,1332352,5
2005-12-18,5112,1334208,3
2005-12-18,5112,2177946,4
2005-12-18,5112,1622504,4
2005-12-18,5112,1523077,4
2005-12-18,5112,2458157,4
2005-12-18,5112,1228766,3
2005-12-18,5112,1824689,4
2005-12-18,5112,77952,4
2005-12-18,5112,1748267,4
2005-12-18,5112,346295,4
2005-12-18,5112,65323,3
2005-12-18,5118,1064326,2
2005-12-18,5118,721406,3
2005-12-18,5118,1756183,1
2005-12-18,5118,1919713,1
2005-12-18,5121,1840690,3
2005-12-18,5121,1280120,3
2005-12-18,5121,1486641,3
2005-12-18,5124,1709795,3
2005-12-18,5130,6796,3
2005-12-18,5137,1406872,5
2005-12-18,5137,1083093,4
2005-12-18,5137,1657342,4
2005-12-18,5137,1514886,3
2005-12-18,5137,2550044,4
2005-12-18,5137,900789,5
2005-12-18,5137,2516386,5
2005-12-18,5137,263514,4
2005-12-18,5137,1711448,3
2005-12-18,5137,1921116,1
2005-12-18,5137,1771725,3
2005-12-18,5137,143209,4
2005-12-18,5137,1657250,5
2005-12-18,5137,1379151,3
2005-12-18,5137,856106,5
2005-12-18,5137,166317,4
2005-12-18,5137,1994068,3
2005-12-18,5137,1168102,3
2005-12-18,5137,1181784,4
2005-12-18,5137,1824689,4
2005-12-18,5137,1206403,5
2005-12-18,5137,587564,4
2005-12-18,5137,885543,4
2005-12-18,5139,112519,4
2005-12-18,5139,1171959,3
2005-12-18,5140,2376301,4
2005-12-18,5140,2336751,4
2005-12-18,5146,1203779,3
2005-12-18,5146,2309736,2
2005-12-18,5146,668048,3
2005-12-18,5146,322009,2
2005-12-18,5146,1749706,3
2005-12-18,5146,1871358,3
2005-12-18,5146,2055644,3
2005-12-18,5146,2071611,3
2005-12-18,5146,768876,1
2005-12-18,5146,2229666,5
2005-12-18,5146,2595621,3
2005-12-18,5146,197850,4
2005-12-18,5146,2169333,4
2005-12-18,5149,1514886,4
2005-12-18,5149,1181345,3
2005-12-18,5149,1009097,3
2005-12-18,5149,885543,5
2005-12-18,5151,1947516,4
2005-12-18,5151,2466475,4
2005-12-18,5151,517822,3
2005-12-18,5151,1522335,4
2005-12-18,5151,519877,5
2005-12-18,5154,2412308,1
2005-12-18,5154,1609548,3
2005-12-18,5154,1523714,2
2005-12-18,5154,1526787,5
2005-12-18,5154,1902434,2
2005-12-18,5154,363528,2
2005-12-18,5154,939099,2
2005-12-18,5154,1360501,2
2005-12-18,5154,1083093,2
2005-12-18,5154,2531303,4
2005-12-18,5154,457870,3
2005-12-18,5154,2583113,3
2005-12-18,5154,2584153,4
2005-12-18,5154,618135,4
2005-12-18,5154,990892,3
2005-12-18,5154,2164976,4
2005-12-18,5154,1939141,4
2005-12-18,5154,771406,5
2005-12-18,5154,2436447,2
2005-12-18,5154,33694,5
2005-12-18,5154,528678,5
2005-12-18,5154,555073,2
2005-12-18,5154,1672993,3
2005-12-18,5154,1164541,2
2005-12-18,5154,412211,3
2005-12-18,5154,1226877,3
2005-12-18,5154,2340700,5
2005-12-18,5154,490034,4
2005-12-18,5154,1874614,3
2005-12-18,5154,666201,5
2005-12-18,5154,969225,2
2005-12-18,5154,1128485,4
2005-12-18,5154,217501,3
2005-12-18,5154,1846529,4
2005-12-18,5154,1531008,3
2005-12-18,5154,2585339,4
2005-12-18,5154,762511,3
