date,film_id,user_id,rate
2005-12-30,6931,1460057,5
2005-12-30,6931,1472986,4
2005-12-30,6931,1990552,3
2005-12-30,6931,1505818,3
2005-12-30,6931,542864,3
2005-12-30,6931,1707481,4
2005-12-30,6931,2444477,3
2005-12-30,6931,544111,4
2005-12-30,6931,1911868,4
2005-12-30,6931,1899657,4
2005-12-30,6931,356783,4
2005-12-30,6931,396801,5
2005-12-30,6931,758360,4
2005-12-30,6931,1066319,3
2005-12-30,6931,1654200,4
2005-12-30,6931,2278872,5
2005-12-30,6931,956962,4
2005-12-30,6931,2032906,3
2005-12-30,6931,789379,5
2005-12-30,6931,755670,5
2005-12-30,6931,1625025,5
2005-12-30,6931,209219,3
2005-12-30,6931,1545416,1
2005-12-30,6931,1472689,4
2005-12-30,6935,2432919,5
2005-12-30,6937,1653565,3
2005-12-30,6940,965858,2
2005-12-30,6942,1448155,3
2005-12-30,6942,362482,4
2005-12-30,6942,17924,3
2005-12-30,6942,136286,4
2005-12-30,6942,2256731,1
2005-12-30,6942,2316265,4
2005-12-30,6942,2356682,3
2005-12-30,6942,1486389,2
2005-12-30,6945,858942,4
2005-12-30,6946,2026156,5
2005-12-30,6946,162529,2
2005-12-30,6946,724643,3
2005-12-30,6953,2021814,2
2005-12-30,6955,1886834,3
2005-12-30,6955,1274966,3
2005-12-30,6959,206356,4
2005-12-30,6959,1770637,4
2005-12-30,6959,1607079,3
2005-12-30,6959,536737,4
2005-12-30,6959,1486389,5
2005-12-30,6959,1847650,3
2005-12-30,6959,2059635,3
2005-12-30,6959,525765,3
2005-12-30,6959,119790,4
2005-12-30,6960,1640631,3
2005-12-30,6960,1124600,4
2005-12-30,6960,182341,4
2005-12-30,6960,1078248,5
2005-12-30,6960,549006,3
2005-12-30,6960,1607079,3
2005-12-30,6960,447847,2
2005-12-30,6960,2059635,3
2005-12-30,6960,502526,2
2005-12-30,6960,1646491,3
2005-12-30,6960,1908891,3
2005-12-30,6960,667513,4
2005-12-30,6960,1028843,4
2005-12-30,6961,1273710,3
2005-12-30,6961,1539774,2
2005-12-30,6961,1583129,3
2005-12-30,6961,1907034,4
2005-12-30,6961,2419256,5
2005-12-30,6961,272299,3
2005-12-30,6961,2270489,5
2005-12-30,6961,544982,2
2005-12-30,6961,2059635,1
2005-12-30,6961,1472689,4
2005-12-30,6961,415432,4
2005-12-30,6966,959968,4
2005-12-30,6967,2121717,4
2005-12-30,6967,704266,4
2005-12-30,6968,466892,3
2005-12-30,6969,240416,3
2005-12-30,6971,2234775,5
2005-12-30,6971,480700,3
2005-12-30,6971,2544336,5
2005-12-30,6971,650454,5
2005-12-30,6971,1015124,4
2005-12-30,6971,1160850,4
2005-12-30,6971,2506723,3
2005-12-30,6971,868943,5
2005-12-30,6971,2597382,5
2005-12-30,6971,1623619,3
2005-12-30,6971,2121306,3
2005-12-30,6971,734983,4
2005-12-30,6971,1515326,5
2005-12-30,6971,1071337,3
2005-12-30,6971,459492,5
2005-12-30,6971,432759,4
2005-12-30,6971,1750949,5
2005-12-30,6971,659877,4
2005-12-30,6971,57371,5
2005-12-30,6971,2280989,4
2005-12-30,6971,2552108,5
2005-12-30,6971,1784851,3
2005-12-30,6971,260514,5
2005-12-30,6971,1990552,4
2005-12-30,6971,2498306,5
2005-12-30,6971,2512121,4
2005-12-30,6971,240400,2
2005-12-30,6971,222452,3
2005-12-30,6971,1911868,4
2005-12-30,6971,2316265,4
2005-12-30,6971,1000072,5
2005-12-30,6971,2031961,4
2005-12-30,6971,2291464,5
2005-12-30,6971,2335786,5
2005-12-30,6971,2540807,3
2005-12-30,6971,714338,4
2005-12-30,6971,2594264,5
2005-12-30,6971,789379,5
2005-12-30,6971,1965579,5
2005-12-30,6971,1723546,4
2005-12-30,6971,2192578,5
2005-12-30,6971,734675,4
2005-12-30,6971,2463896,1
2005-12-30,6971,1088005,5
2005-12-30,6971,1486389,5
2005-12-30,6971,1847650,5
2005-12-30,6971,1489446,5
2005-12-30,6971,145087,4
2005-12-30,6971,345528,4
2005-12-30,6971,909659,4
2005-12-30,6971,2540702,5
2005-12-30,6971,1802044,2
2005-12-30,6971,993412,3
2005-12-30,6971,2226361,5
2005-12-30,6971,1307936,5
2005-12-30,6971,1622292,4
2005-12-30,6971,258355,3
2005-12-30,6971,1026951,5
2005-12-30,6971,156221,3
2005-12-30,6971,1429086,3
2005-12-30,6971,2337155,5
2005-12-30,6971,894334,3
2005-12-30,6971,991068,4
2005-12-30,6971,2385984,4
2005-12-30,6971,498341,4
2005-12-30,6971,2171847,5
2005-12-30,6971,2335932,4
2005-12-30,6971,598506,5
2005-12-30,6971,2197205,3
2005-12-30,6971,2371562,5
2005-12-30,6971,2206853,5
2005-12-30,6972,1985176,1
2005-12-30,6972,418996,4
2005-12-30,6972,387693,3
2005-12-30,6972,2300374,3
2005-12-30,6972,348946,3
2005-12-30,6972,735890,5
2005-12-30,6972,1412158,5
2005-12-30,6972,792595,5
2005-12-30,6972,2500574,1
2005-12-30,6972,366190,4
2005-12-30,6972,2544336,4
2005-12-30,6972,562248,3
2005-12-30,6972,2391396,3
2005-12-30,6972,214589,2
2005-12-30,6972,639373,3
2005-12-30,6972,1643826,3
2005-12-30,6972,1273710,4
2005-12-30,6972,1933239,5
2005-12-30,6972,702124,4
2005-12-30,6972,1520514,4
2005-12-30,6972,1015214,5
2005-12-30,6972,1655738,5
2005-12-30,6972,2497467,5
2005-12-30,6972,554481,4
2005-12-30,6972,1071337,5
2005-12-30,6972,1460057,4
2005-12-30,6972,432759,2
2005-12-30,6972,422475,4
2005-12-30,6972,1381821,5
2005-12-30,6972,51038,4
2005-12-30,6972,37957,3
2005-12-30,6972,509365,4
2005-12-30,6972,1069435,4
2005-12-30,6972,1958348,3
2005-12-30,6972,1472986,4
2005-12-30,6972,1761551,4
2005-12-30,6972,2358244,5
2005-12-30,6972,2045987,5
2005-12-30,6972,2417932,3
2005-12-30,6972,564017,4
2005-12-30,6972,778503,3
2005-12-30,6972,756404,4
2005-12-30,6972,584913,3
2005-12-30,6972,2161048,4
2005-12-30,6972,1593906,2
2005-12-30,6972,868322,5
2005-12-30,6972,2629991,3
2005-12-30,6972,1176736,4
2005-12-30,6972,1430436,5
2005-12-30,6972,2085132,2
2005-12-30,6972,1965658,4
2005-12-30,6972,2398162,5
2005-12-30,6972,36748,3
2005-12-30,6972,1062202,5
2005-12-30,6972,1159874,4
2005-12-30,6972,947657,5
2005-12-30,6972,2306981,4
2005-12-30,6972,509188,3
2005-12-30,6972,1423519,4
2005-12-30,6972,2097420,3
2005-12-30,6972,358477,5
2005-12-30,6972,255125,3
2005-12-30,6972,434235,5
2005-12-30,6972,1911868,4
2005-12-30,6972,1272164,5
2005-12-30,6972,132872,5
2005-12-30,6972,2611004,5
2005-12-30,6972,1808492,5
2005-12-30,6972,1051926,2
2005-12-30,6972,1625952,3
2005-12-30,6972,2412020,4
2005-12-30,6972,1715576,4
2005-12-30,6972,1817237,3
2005-12-30,6972,1072431,3
2005-12-30,6972,1405990,4
2005-12-30,6972,1206448,5
2005-12-30,6972,2099793,4
2005-12-30,6972,2080223,3
2005-12-30,6972,2291464,1
