date,film_id,user_id,rate
2005-12-16,12400,2395214,5
2005-12-16,12400,38677,5
2005-12-16,12400,1942005,5
2005-12-16,12400,2065368,4
2005-12-16,12400,632791,1
2005-12-16,12400,432405,5
2005-12-16,12400,831009,4
2005-12-16,12400,471749,3
2005-12-16,12400,1877590,4
2005-12-16,12401,215469,3
2005-12-16,12404,903296,4
2005-12-16,12404,197640,3
2005-12-16,12405,750119,3
2005-12-16,12405,2526043,3
2005-12-16,12408,1361167,4
2005-12-16,12408,1410988,3
2005-12-16,12408,1877590,4
2005-12-16,12409,2400021,4
2005-12-16,12409,2529556,2
2005-12-16,12409,1098872,1
2005-12-16,12409,1041650,2
2005-12-16,12409,2180836,3
2005-12-16,12409,200805,3
2005-12-16,12409,607070,4
2005-12-16,12409,258540,2
2005-12-16,12409,592693,1
2005-12-16,12409,2332681,5
2005-12-16,12409,477168,4
2005-12-16,12409,1208777,2
2005-12-16,12409,7884,3
2005-12-16,12409,918709,5
2005-12-16,12409,2075605,3
2005-12-16,12409,2414671,3
2005-12-16,12409,661746,2
2005-12-16,12409,2234732,5
2005-12-16,12411,1341523,5
2005-12-16,12411,2499019,3
2005-12-16,12411,1279656,4
2005-12-16,12411,641559,2
2005-12-16,12412,2143797,3
2005-12-16,12412,1119847,1
2005-12-16,12412,1704416,3
2005-12-16,12416,2211440,3
2005-12-16,12416,1934002,4
2005-12-16,12416,1274966,5
2005-12-16,12417,1402912,5
2005-12-16,12417,877740,5
2005-12-16,12421,812219,3
2005-12-16,12421,946572,4
2005-12-16,12422,1190848,3
2005-12-16,12422,508480,4
2005-12-16,12423,2439416,5
2005-12-16,12423,1751889,5
2005-12-16,12423,1809696,5
2005-12-16,12425,996881,3
2005-12-16,12427,561700,4
2005-12-16,12427,283280,3
2005-12-16,12427,1410753,3
2005-12-16,12427,408189,4
2005-12-16,12430,594259,5
2005-12-16,12430,460870,3
2005-12-16,12430,46389,3
2005-12-16,12430,2620210,4
2005-12-16,12430,1892784,2
2005-12-16,12430,486258,2
2005-12-16,12430,2317746,4
2005-12-16,12430,1711560,5
2005-12-16,12430,1532333,3
2005-12-16,12430,900727,4
2005-12-16,12430,1046574,4
2005-12-16,12430,485811,2
2005-12-16,12430,1877590,4
2005-12-16,12431,2469188,4
2005-12-16,12435,2325598,4
2005-12-16,12435,1393812,4
2005-12-16,12435,1154587,5
2005-12-16,12435,1658581,5
2005-12-16,12435,2236094,5
2005-12-16,12435,2584306,3
2005-12-16,12435,2598106,4
2005-12-16,12435,1339537,4
2005-12-16,12435,2523423,4
2005-12-16,12435,313371,3
2005-12-16,12435,116412,5
2005-12-16,12435,2176595,4
2005-12-16,12435,224139,5
2005-12-16,12435,428860,5
2005-12-16,12435,1828875,5
2005-12-16,12435,647423,5
2005-12-16,12435,632791,3
2005-12-16,12435,586234,4
2005-12-16,12435,187803,5
2005-12-16,12435,1623952,3
2005-12-16,12435,378868,5
2005-12-16,12435,1246433,5
2005-12-16,12435,1733617,4
2005-12-16,12435,1346274,3
2005-12-16,12435,729775,4
2005-12-16,12435,84030,4
2005-12-16,12435,250,5
2005-12-16,12435,2195899,1
2005-12-16,12435,1693,4
2005-12-16,12435,2503369,4
2005-12-16,12435,50254,4
2005-12-16,12435,1429579,5
2005-12-16,12435,953663,3
2005-12-16,12435,2500988,3
2005-12-16,12435,1315123,5
2005-12-16,12435,2081596,5
2005-12-16,12435,1005020,5
2005-12-16,12435,263898,4
2005-12-16,12435,2508366,3
2005-12-16,12435,789379,5
2005-12-16,12435,594405,3
2005-12-16,12435,1711560,4
2005-12-16,12435,1608619,3
2005-12-16,12435,2085849,4
2005-12-16,12435,313793,4
2005-12-16,12435,473551,4
2005-12-16,12435,718765,5
2005-12-16,12435,1220568,5
2005-12-16,12435,1026251,4
2005-12-16,12435,1719835,4
2005-12-16,12435,599507,5
2005-12-16,12435,1657769,4
2005-12-16,12435,1212910,4
2005-12-16,12435,2647066,5
2005-12-16,12435,230366,5
2005-12-16,12438,68979,2
2005-12-16,12439,2337014,3
2005-12-16,12441,1710658,3
2005-12-16,12442,1993555,3
2005-12-16,12442,2359428,3
2005-12-16,12443,142085,3
2005-12-16,12443,96359,3
2005-12-16,12443,1274966,5
2005-12-16,12446,980563,4
2005-12-16,12446,283280,3
2005-12-16,12446,486258,1
2005-12-16,12446,2219709,3
2005-12-16,12446,322064,2
2005-12-16,12446,2131419,1
2005-12-16,12447,740250,3
2005-12-16,12450,1908893,5
2005-12-16,12450,2444094,2
2005-12-16,12453,2186857,5
2005-12-16,12456,1055326,3
2005-12-16,12459,1410753,3
2005-12-16,12460,1274966,4
2005-12-16,12466,1097280,4
2005-12-16,12466,2330167,5
2005-12-16,12466,2051786,4
2005-12-16,12466,1745399,2
2005-12-16,12470,2182234,5
2005-12-16,12470,788128,3
2005-12-16,12470,1154587,4
2005-12-16,12470,1491294,2
2005-12-16,12470,2189086,3
2005-12-16,12470,2236094,4
2005-12-16,12470,2584306,3
2005-12-16,12470,1702069,3
2005-12-16,12470,2035539,4
2005-12-16,12470,1065005,4
2005-12-16,12470,2093918,3
2005-12-16,12470,1901951,3
2005-12-16,12470,537748,3
2005-12-16,12470,313371,4
2005-12-16,12470,753197,3
2005-12-16,12470,177,3
2005-12-16,12470,178511,4
2005-12-16,12470,1499602,5
2005-12-16,12470,2409401,4
2005-12-16,12470,1801372,5
2005-12-16,12470,2298799,5
2005-12-16,12470,116412,3
2005-12-16,12470,428860,4
2005-12-16,12470,2281854,3
2005-12-16,12470,1582606,2
2005-12-16,12470,1429842,3
2005-12-16,12470,2213393,4
2005-12-16,12470,440463,5
2005-12-16,12470,1864552,5
2005-12-16,12470,378868,5
2005-12-16,12470,1278451,2
2005-12-16,12470,1733617,4
2005-12-16,12470,1346274,3
2005-12-16,12470,2412109,5
2005-12-16,12470,1553937,4
2005-12-16,12470,164264,5
2005-12-16,12470,1212582,4
2005-12-16,12470,1503671,4
2005-12-16,12470,326766,4
2005-12-16,12470,740250,5
2005-12-16,12470,1737072,5
2005-12-16,12470,42875,3
2005-12-16,12470,2500988,3
2005-12-16,12470,1315123,3
2005-12-16,12470,1730270,3
2005-12-16,12470,1641043,3
2005-12-16,12470,1005020,4
2005-12-16,12470,2125534,5
2005-12-16,12470,789379,5
2005-12-16,12470,1902178,4
2005-12-16,12470,2503936,4
2005-12-16,12470,1608619,3
2005-12-16,12470,62512,4
2005-12-16,12470,144464,4
2005-12-16,12470,2085849,3
2005-12-16,12470,1119847,3
2005-12-16,12470,313793,3
2005-12-16,12470,1992636,4
2005-12-16,12470,1618868,2
2005-12-16,12470,2232061,2
2005-12-16,12470,1026251,3
2005-12-16,12470,1719835,2
2005-12-16,12470,1277204,3
2005-12-16,12470,1430693,3
2005-12-16,12470,702581,3
2005-12-16,12470,422177,4
2005-12-16,12470,1047185,4
2005-12-16,12471,688411,3
2005-12-16,12471,195774,3
2005-12-16,12471,2360159,5
2005-12-16,12471,895888,1
2005-12-16,12471,1408110,2
2005-12-16,12471,1436061,2
2005-12-16,12471,314891,4
2005-12-16,12471,1087451,4
2005-12-16,12471,1934002,3
2005-12-16,12471,1691103,3
2005-12-16,12471,2516791,4
2005-12-16,12471,1767981,4
2005-12-16,12471,1449292,5
2005-12-16,12473,1521648,4
2005-12-16,12473,594259,5
2005-12-16,12473,486205,5
2005-12-16,12473,1596608,3
2005-12-16,12473,954555,5
2005-12-16,12473,1972662,5
2005-12-16,12473,1212195,4
2005-12-16,12473,2041918,4
2005-12-16,12473,720501,5
2005-12-16,12473,1197043,5
2005-12-16,12473,2327351,5
2005-12-16,12473,1984949,2
2005-12-16,12473,2162828,4
2005-12-16,12473,222333,5
2005-12-16,12473,757767,4
2005-12-16,12473,1781926,3
2005-12-16,12473,238549,3
2005-12-16,12473,2317746,2
2005-12-16,12473,263898,4
2005-12-16,12473,594405,5
2005-12-16,12473,148463,5
2005-12-16,12473,2593371,5
2005-12-16,12473,439688,3
2005-12-16,12473,2000129,4
2005-12-16,12473,1820219,4
2005-12-16,12473,2525182,4
2005-12-16,12473,256660,4
2005-12-16,12473,1648657,5
2005-12-16,12473,1215931,4
2005-12-16,12473,1591850,4
2005-12-16,12473,1769447,1
2005-12-16,12474,2172303,4
2005-12-16,12476,2313998,4
2005-12-16,12476,570184,5
2005-12-16,12476,2524260,3
2005-12-16,12476,2128927,5
2005-12-16,12476,1071725,4
2005-12-16,12476,1089739,3
2005-12-16,12476,1028111,3
2005-12-16,12476,2120324,5
2005-12-16,12476,632791,5
2005-12-16,12476,272651,2
2005-12-16,12476,75363,4
2005-12-16,12476,2412109,4
2005-12-16,12476,1725374,4
2005-12-16,12476,1397604,3
2005-12-16,12476,704185,3
2005-12-16,12476,471749,3
2005-12-16,12476,953663,4
2005-12-16,12476,1383617,1
2005-12-16,12476,846233,2
2005-12-16,12476,2546087,4
2005-12-16,12476,50465,3
2005-12-16,12476,1406428,5
2005-12-16,12476,1212910,3
2005-12-16,12476,402735,3
2005-12-16,12476,44765,3
2005-12-16,12478,522424,3
2005-12-16,12478,2233501,4
2005-12-16,12478,858229,4
2005-12-16,12478,256660,4
2005-12-16,12482,1432885,4
2005-12-16,12482,1410988,3
2005-12-16,12486,1222245,5
2005-12-16,12486,717542,5
2005-12-16,12486,913679,5
2005-12-16,12486,2023168,4
2005-12-16,12486,90626,5
2005-12-16,12486,2108307,3
2005-12-16,12486,138833,5
2005-12-16,12486,276108,5
2005-12-16,12487,2395214,4
2005-12-16,12487,586060,2
2005-12-16,12487,632791,5
2005-12-16,12487,326766,4
2005-12-16,12487,1383617,3
2005-12-16,12487,165524,5
2005-12-16,12487,1075840,4
2005-12-16,12487,1212910,3
2005-12-16,12487,960456,2
2005-12-16,12488,2647871,4
2005-12-16,12488,1298437,5
2005-12-16,12488,1274966,5
2005-12-16,12489,632529,3
2005-12-16,12490,647423,3
2005-12-16,12490,1410753,3
2005-12-16,12490,1937592,2
2005-12-16,12490,2057144,4
2005-12-16,12490,1569534,5
2005-12-16,12490,1410988,4
2005-12-16,12492,1541509,4
2005-12-16,12492,2373330,3
2005-12-16,12493,1272700,4
2005-12-16,12493,559317,5
2005-12-16,12493,2021945,3
2005-12-16,12493,1433093,5
2005-12-16,12493,2415470,3
2005-12-16,12493,2236094,3
2005-12-16,12493,1798457,1
2005-12-16,12493,1555812,5
2005-12-16,12493,493082,3
2005-12-16,12493,2523423,5
2005-12-16,12493,1929888,4
2005-12-16,12493,574416,4
2005-12-16,12493,474237,5
2005-12-16,12493,118321,5
2005-12-16,12493,1454436,3
2005-12-16,12493,1908893,4
2005-12-16,12493,1872540,4
2005-12-16,12493,106321,4
2005-12-16,12493,632791,3
2005-12-16,12493,1234734,1
2005-12-16,12493,1344197,4
2005-12-16,12493,2620210,4
2005-12-16,12493,1837058,3
2005-12-16,12493,1290221,4
2005-12-16,12493,1288959,4
2005-12-16,12493,1323763,2
2005-12-16,12493,515661,4
2005-12-16,12493,116868,3
2005-12-16,12493,720501,3
2005-12-16,12493,9366,3
2005-12-16,12493,2606036,3
2005-12-16,12493,106575,5
2005-12-16,12493,250,5
2005-12-16,12493,704185,4
2005-12-16,12493,1822853,4
2005-12-16,12493,2261893,5
2005-12-16,12493,1781926,4
2005-12-16,12493,1631815,4
2005-12-16,12493,2475007,3
2005-12-16,12493,1527640,5
2005-12-16,12493,2348808,3
2005-12-16,12493,825353,5
2005-12-16,12493,2347022,4
2005-12-16,12493,2646374,5
2005-12-16,12493,875937,5
2005-12-16,12493,383775,4
2005-12-16,12493,1406428,3
2005-12-16,12493,2399791,3
2005-12-16,12493,1767981,4
2005-12-16,12493,75356,3
2005-12-16,12493,1948975,4
2005-12-16,12493,1075840,2
2005-12-16,12493,302114,5
2005-12-16,12493,1956617,3
2005-12-16,12493,1877590,4
2005-12-16,12493,1585361,5
2005-12-16,12493,2244967,4
2005-12-16,12493,177570,3
2005-12-16,12494,1670143,4
2005-12-16,12494,2275881,3
2005-12-16,12494,663252,4
2005-12-16,12494,1098099,4
2005-12-16,12494,2189086,2
2005-12-16,12494,2236094,5
2005-12-16,12494,1857450,4
2005-12-16,12494,2523423,3
2005-12-16,12494,1634886,3
2005-12-16,12494,740254,4
2005-12-16,12494,2409401,4
2005-12-16,12494,2444788,3
2005-12-16,12494,381901,2
2005-12-16,12494,2281854,5
2005-12-16,12494,1712485,3
2005-12-16,12494,632791,3
2005-12-16,12494,774593,2
2005-12-16,12494,75363,4
2005-12-16,12494,1346274,3
2005-12-16,12494,2197475,3
2005-12-16,12494,164264,3
2005-12-16,12494,729775,4
2005-12-16,12494,1503671,5
2005-12-16,12494,1714120,3
2005-12-16,12494,1822853,5
2005-12-16,12494,42875,3
2005-12-16,12494,1481955,4
2005-12-16,12494,1641043,3
2005-12-16,12494,222701,4
2005-12-16,12494,540746,4
2005-12-16,12494,2077820,3
2005-12-16,12494,1711560,4
2005-12-16,12494,144464,5
2005-12-16,12494,816844,4
2005-12-16,12494,1618868,3
2005-12-16,12494,830158,4
2005-12-16,12494,622231,1
2005-12-16,12494,362168,3
2005-12-16,12494,1055714,4
2005-12-16,12497,586060,2
2005-12-16,12497,430595,3
2005-12-16,12497,1846112,3
2005-12-16,12497,460870,4
2005-12-16,12497,1887444,2
2005-12-16,12497,1108182,3
2005-12-16,12497,1382578,3
2005-12-16,12497,283280,3
2005-12-16,12497,2213393,3
2005-12-16,12497,774593,2
2005-12-16,12497,75363,3
2005-12-16,12497,107866,4
2005-12-16,12497,587917,3
2005-12-16,12497,2197475,3
2005-12-16,12497,1323763,3
2005-12-16,12497,1814466,3
2005-12-16,12497,2146805,3
2005-12-16,12497,1354856,4
2005-12-16,12497,1376688,5
2005-12-16,12497,471749,4
2005-12-16,12497,778092,3
2005-12-16,12497,649621,4
2005-12-16,12497,2475007,4
2005-12-16,12497,1245452,4
2005-12-16,12497,2593371,4
2005-12-16,12497,2267734,4
2005-12-16,12497,54407,5
2005-12-16,12497,2108307,3
2005-12-16,12497,1348191,5
2005-12-16,12497,960456,1
2005-12-16,12497,988386,4
2005-12-16,12498,638822,5
2005-12-16,12500,1425512,5
2005-12-16,12500,2132056,1
2005-12-16,12500,1298437,4
2005-12-16,12500,1197243,5
2005-12-16,12500,1694047,4
2005-12-16,12500,1542610,4
2005-12-16,12500,91529,4
2005-12-16,12500,258540,4
2005-12-16,12500,469447,3
2005-12-16,12500,729775,4
2005-12-16,12500,1991094,4
2005-12-16,12500,59253,3
2005-12-16,12500,250,3
2005-12-16,12500,1376688,3
2005-12-16,12500,2475007,3
2005-12-16,12500,321894,4
2005-12-16,12500,263898,5
2005-12-16,12500,1245452,3
2005-12-16,12500,372888,5
2005-12-16,12500,1710658,2
2005-12-16,12500,2611761,3
2005-12-16,12500,594405,5
2005-12-16,12500,2520256,4
2005-12-16,12500,360614,3
2005-12-16,12500,1670275,3
2005-12-16,12500,1769447,2
