date,film_id,user_id,rate
2005-12-23,2322,413855,3
2005-12-23,2326,1411055,3
2005-12-23,2329,896711,4
2005-12-23,2329,118341,4
2005-12-23,2329,2416763,4
2005-12-23,2329,1579765,5
2005-12-23,2329,198588,4
2005-12-23,2332,926292,4
2005-12-23,2332,2157302,4
2005-12-23,2332,1877165,4
2005-12-23,2332,2416706,4
2005-12-23,2332,652609,5
2005-12-23,2332,2144572,5
2005-12-23,2337,1863442,5
2005-12-23,2337,2224673,1
2005-12-23,2337,626772,1
2005-12-23,2337,2071819,3
2005-12-23,2338,859981,3
2005-12-23,2338,263361,3
2005-12-23,2338,1215846,4
2005-12-23,2338,1811452,3
2005-12-23,2338,1037245,3
2005-12-23,2340,1818241,3
2005-12-23,2340,2243690,1
2005-12-23,2340,1731221,4
2005-12-23,2340,673543,3
2005-12-23,2340,952147,3
2005-12-23,2340,2071819,3
2005-12-23,2342,963273,4
2005-12-23,2342,964733,5
2005-12-23,2342,602681,3
2005-12-23,2342,965311,3
2005-12-23,2342,919529,4
2005-12-23,2342,354571,3
2005-12-23,2342,1457313,4
2005-12-23,2342,1797618,4
2005-12-23,2342,416045,5
2005-12-23,2342,694691,2
2005-12-23,2342,949493,3
2005-12-23,2342,2417618,4
2005-12-23,2342,118341,4
2005-12-23,2342,966426,3
2005-12-23,2342,1869034,3
2005-12-23,2342,1977739,3
2005-12-23,2342,1574750,4
2005-12-23,2342,143301,4
2005-12-23,2342,2548015,5
2005-12-23,2342,2635448,4
2005-12-23,2342,517822,2
2005-12-23,2342,555644,3
2005-12-23,2342,2491720,5
2005-12-23,2342,1295320,4
2005-12-23,2342,1814210,1
2005-12-23,2342,2238304,4
2005-12-23,2342,1981869,5
2005-12-23,2342,921714,5
2005-12-23,2342,1605035,5
2005-12-23,2342,1425868,3
2005-12-23,2342,1183821,3
2005-12-23,2342,2246055,4
2005-12-23,2342,180458,4
2005-12-23,2342,1589055,2
2005-12-23,2342,483727,3
2005-12-23,2342,929989,4
2005-12-23,2342,2089461,4
2005-12-23,2342,2625564,4
2005-12-23,2342,1471932,3
2005-12-23,2342,419866,3
2005-12-23,2342,2496405,2
2005-12-23,2342,2239591,5
2005-12-23,2342,652609,5
2005-12-23,2342,222863,5
2005-12-23,2342,2433365,4
2005-12-23,2342,1408041,5
2005-12-23,2342,1025699,3
2005-12-23,2346,1907667,4
2005-12-23,2346,1225947,5
2005-12-23,2348,1079295,3
2005-12-23,2348,1581822,5
2005-12-23,2348,1322507,3
2005-12-23,2348,942041,5
2005-12-23,2348,1302719,5
2005-12-23,2348,429628,4
2005-12-23,2348,1458826,4
2005-12-23,2348,1206947,3
2005-12-23,2348,1030307,4
2005-12-23,2350,1326195,3
2005-12-23,2352,413855,3
2005-12-23,2352,1710658,2
2005-12-23,2357,1287154,4
2005-12-23,2360,1079295,3
2005-12-23,2360,859981,4
2005-12-23,2360,2317806,4
2005-12-23,2360,161223,1
2005-12-23,2360,547902,4
2005-12-23,2360,1014893,5
2005-12-23,2360,525282,4
2005-12-23,2360,2582161,5
2005-12-23,2360,2646608,5
2005-12-23,2360,1245452,3
2005-12-23,2360,1069307,5
2005-12-23,2360,1295320,5
2005-12-23,2360,1197256,5
2005-12-23,2360,186085,5
2005-12-23,2360,1441601,4
2005-12-23,2360,2071819,5
2005-12-23,2360,638060,5
2005-12-23,2362,926995,4
2005-12-23,2362,1984445,5
2005-12-23,2362,758047,4
2005-12-23,2362,1601558,3
2005-12-23,2362,2429294,4
2005-12-23,2362,1408041,3
2005-12-23,2366,1753259,4
2005-12-23,2366,1037245,3
2005-12-23,2366,1510193,3
2005-12-23,2367,2467175,4
2005-12-23,2368,2633691,3
2005-12-23,2370,584100,3
2005-12-23,2371,2350646,5
2005-12-23,2371,1741095,5
2005-12-23,2371,1677662,5
2005-12-23,2371,825353,5
2005-12-23,2371,937297,5
2005-12-23,2371,1934002,4
2005-12-23,2371,774088,3
2005-12-23,2372,1976152,4
2005-12-23,2372,84477,5
2005-12-23,2372,1009741,2
