date,film_id,user_id,rate
2005-12-29,5847,424144,5
2005-12-29,5847,1082725,4
2005-12-29,5847,105224,5
2005-12-29,5847,406464,3
2005-12-29,5853,2446312,4
2005-12-29,5854,507764,4
2005-12-29,5854,1797922,4
2005-12-29,5854,899612,4
2005-12-29,5854,7745,2
2005-12-29,5854,2509609,5
2005-12-29,5854,751447,5
2005-12-29,5854,1823776,4
2005-12-29,5854,2165695,5
2005-12-29,5854,680324,4
2005-12-29,5854,784776,1
2005-12-29,5856,946840,4
2005-12-29,5856,767439,4
2005-12-29,5856,140395,3
2005-12-29,5857,315168,5
2005-12-29,5860,2393141,3
2005-12-29,5861,650453,4
2005-12-29,5861,1257454,3
2005-12-29,5862,1845836,4
2005-12-29,5862,352265,5
2005-12-29,5862,534480,2
2005-12-29,5862,922575,5
2005-12-29,5862,1873116,3
2005-12-29,5862,2567335,3
2005-12-29,5862,676761,5
2005-12-29,5862,153040,5
2005-12-29,5862,573088,4
2005-12-29,5862,566463,5
2005-12-29,5862,1381754,5
2005-12-29,5862,767439,5
2005-12-29,5862,2319382,4
2005-12-29,5862,1816932,4
2005-12-29,5862,1584283,2
2005-12-29,5862,1347694,4
2005-12-29,5862,1867982,5
2005-12-29,5862,2235870,3
2005-12-29,5862,622626,4
2005-12-29,5862,1060767,5
2005-12-29,5862,347672,4
2005-12-29,5862,2093414,5
2005-12-29,5862,1272495,5
2005-12-29,5862,2152691,3
2005-12-29,5862,2631268,4
2005-12-29,5862,2498218,2
2005-12-29,5862,157696,4
2005-12-29,5862,783031,4
2005-12-29,5862,543369,3
2005-12-29,5862,1240875,3
2005-12-29,5862,1170366,4
2005-12-29,5862,2579309,4
2005-12-29,5862,1709186,5
2005-12-29,5862,2339436,5
2005-12-29,5862,1213153,5
2005-12-29,5862,923572,4
2005-12-29,5862,161882,5
2005-12-29,5862,216676,4
2005-12-29,5862,2033241,3
2005-12-29,5862,1610778,5
2005-12-29,5862,599280,5
2005-12-29,5862,725324,4
2005-12-29,5862,2466775,3
2005-12-29,5862,439797,4
2005-12-29,5862,1886102,5
2005-12-29,5862,269487,5
2005-12-29,5862,434076,4
2005-12-29,5862,1163629,5
2005-12-29,5862,188107,3
2005-12-29,5862,1262140,3
2005-12-29,5862,8761,3
2005-12-29,5862,218519,4
2005-12-29,5862,2540272,5
2005-12-29,5862,756134,1
2005-12-29,5862,997240,4
2005-12-29,5862,2609787,4
2005-12-29,5862,2301574,3
2005-12-29,5862,2485060,4
2005-12-29,5862,2083817,4
2005-12-29,5862,1962022,4
2005-12-29,5862,1829224,4
2005-12-29,5862,1859483,5
2005-12-29,5862,2130142,5
2005-12-29,5862,276885,3
2005-12-29,5862,1711560,4
2005-12-29,5862,888690,2
2005-12-29,5862,684528,5
2005-12-29,5862,814408,5
2005-12-29,5862,2029629,5
2005-12-29,5862,1888473,3
2005-12-29,5862,639036,3
2005-12-29,5862,1415519,5
2005-12-29,5862,1558674,5
2005-12-29,5862,1174611,5
2005-12-29,5862,141788,5
2005-12-29,5862,452028,2
2005-12-29,5862,106553,3
2005-12-29,5862,377426,4
2005-12-29,5862,1289621,5
2005-12-29,5862,1897102,2
2005-12-29,5862,2424627,5
2005-12-29,5862,639874,5
2005-12-29,5862,1658937,5
2005-12-29,5862,1610815,3
2005-12-29,5862,794309,5
2005-12-29,5862,984653,5
2005-12-29,5862,570364,4
2005-12-29,5862,651855,2
2005-12-29,5862,523946,3
2005-12-29,5862,1392120,3
2005-12-29,5862,988963,4
2005-12-29,5862,1096416,4
2005-12-29,5863,1534564,5
2005-12-29,5863,1886978,4
2005-12-29,5864,514932,5
2005-12-29,5868,808189,1
2005-12-29,5869,2061246,2
2005-12-29,5869,1087451,3
2005-12-29,5871,808189,5
2005-12-29,5871,507378,4
2005-12-29,5871,1363310,4
2005-12-29,5875,1381754,5
2005-12-29,5875,827770,5
2005-12-29,5875,1722082,3
2005-12-29,5875,2257731,5
2005-12-29,5875,2366410,4
2005-12-29,5875,217807,2
2005-12-29,5875,2152691,5
2005-12-29,5875,644670,5
2005-12-29,5875,997203,5
2005-12-29,5875,1641012,4
2005-12-29,5875,1637213,4
2005-12-29,5875,2544488,3
2005-12-29,5875,1930335,5
2005-12-29,5875,74496,5
2005-12-29,5875,456343,4
2005-12-29,5875,935281,4
2005-12-29,5875,1858434,5
2005-12-29,5875,621016,5
2005-12-29,5875,1886978,2
2005-12-29,5875,636085,4
2005-12-29,5875,1218400,5
2005-12-29,5875,397455,3
2005-12-29,5875,2489242,4
2005-12-29,5881,2375710,2
2005-12-29,5881,2193332,4
2005-12-29,5881,528566,5
2005-12-29,5882,1671535,4
2005-12-29,5882,26533,3
2005-12-29,5882,1380250,5
2005-12-29,5882,89800,3
2005-12-29,5882,301611,3
2005-12-29,5882,2366410,4
2005-12-29,5882,1867982,3
2005-12-29,5882,2159267,5
2005-12-29,5882,247932,4
2005-12-29,5882,1306556,4
2005-12-29,5882,1704412,3
2005-12-29,5882,1617721,4
2005-12-29,5882,1709186,3
2005-12-29,5882,522279,3
2005-12-29,5882,903054,3
2005-12-29,5882,913156,3
2005-12-29,5882,74496,5
2005-12-29,5882,1047388,3
2005-12-29,5882,1052950,4
2005-12-29,5882,1218400,3
2005-12-29,5882,1897616,4
2005-12-29,5882,990455,4
2005-12-29,5882,1633768,4
2005-12-29,5882,751141,5
2005-12-29,5882,118838,4
2005-12-29,5882,1588715,4
2005-12-29,5882,95577,5
2005-12-29,5883,470587,4
2005-12-29,5884,1531291,4
2005-12-29,5884,1118587,4
2005-12-29,5884,1709186,4
2005-12-29,5884,1097058,5
2005-12-29,5884,68612,3
2005-12-29,5884,2509609,3
2005-12-29,5884,2577960,4
2005-12-29,5884,424144,3
2005-12-29,5884,936760,4
2005-12-29,5884,2621129,4
2005-12-29,5886,968054,4
2005-12-29,5886,676761,5
2005-12-29,5886,2500636,5
2005-12-29,5886,1221301,5
2005-12-29,5886,2509145,4
2005-12-29,5886,1123210,5
2005-12-29,5886,2603543,3
2005-12-29,5886,1097058,5
2005-12-29,5886,1643718,5
2005-12-29,5886,1036278,5
2005-12-29,5886,188107,5
2005-12-29,5886,2509609,5
2005-12-29,5886,1353663,4
2005-12-29,5886,801291,5
2005-12-29,5886,881264,4
2005-12-29,5886,1887988,5
2005-12-29,5887,1892531,5
2005-12-29,5888,1677869,5
2005-12-29,5888,492512,5
2005-12-29,5888,188107,3
2005-12-29,5888,713793,4
2005-12-29,5888,2387695,3
