date,film_id,user_id,rate
2005-12-25,7572,501823,5
2005-12-25,7572,2475007,4
2005-12-25,7572,1918608,3
2005-12-25,7576,2532402,3
2005-12-25,7576,2354125,1
2005-12-25,7578,2252684,5
2005-12-25,7578,2140219,3
2005-12-25,7578,1317124,5
2005-12-25,7580,742766,4
2005-12-25,7584,2421481,4
2005-12-25,7584,565839,4
2005-12-25,7584,992021,2
2005-12-25,7584,1810833,5
2005-12-25,7585,1520710,3
2005-12-25,7585,563705,2
2005-12-25,7585,1494683,2
2005-12-25,7586,1744924,5
2005-12-25,7586,2456420,3
2005-12-25,7586,82065,3
2005-12-25,7586,670809,4
2005-12-25,7586,1042789,4
2005-12-25,7586,1554310,3
2005-12-25,7586,990494,4
2005-12-25,7586,1401665,5
2005-12-25,7586,995646,4
2005-12-25,7586,2577386,5
2005-12-25,7588,2307923,1
2005-12-25,7588,992021,3
2005-12-25,7588,1317124,5
2005-12-25,7588,578267,4
2005-12-25,7589,553551,2
2005-12-25,7589,555395,4
2005-12-25,7589,2229846,4
2005-12-25,7590,631048,4
2005-12-25,7590,2506152,2
2005-12-25,7590,1322315,4
2005-12-25,7590,1817869,4
2005-12-25,7590,1747456,4
2005-12-25,7590,105883,5
2005-12-25,7590,1856823,4
2005-12-25,7590,1551739,4
2005-12-25,7590,2134385,3
2005-12-25,7590,688372,4
2005-12-25,7590,1638636,4
2005-12-25,7590,1334208,4
2005-12-25,7590,1957518,4
2005-12-25,7590,1558618,5
2005-12-25,7590,270940,5
2005-12-25,7590,793166,3
2005-12-25,7590,267115,3
2005-12-25,7590,1828652,4
2005-12-25,7590,2416418,3
2005-12-25,7590,1908891,4
2005-12-25,7590,1884512,3
2005-12-25,7590,464751,4
2005-12-25,7590,2464961,4
2005-12-25,7591,1025888,5
2005-12-25,7594,1615385,5
2005-12-25,7594,2171196,4
2005-12-25,7595,1026246,4
2005-12-25,7595,2162095,4
2005-12-25,7596,1953458,3
2005-12-25,7596,1786190,5
2005-12-25,7596,928821,5
2005-12-25,7596,1249194,5
2005-12-25,7597,1733733,3
2005-12-25,7599,563705,3
2005-12-25,7600,354148,2
2005-12-25,7600,1747456,5
2005-12-25,7600,1483654,3
2005-12-25,7602,2057493,5
2005-12-25,7604,245942,4
2005-12-25,7605,1932398,4
2005-12-25,7605,2457281,3
2005-12-25,7605,2544311,3
2005-12-25,7605,666707,5
2005-12-25,7607,2320734,4
2005-12-25,7607,1483654,3
2005-12-25,7611,62108,4
2005-12-25,7611,992021,4
2005-12-25,7611,1893120,5
2005-12-25,7613,870874,4
2005-12-25,7613,161223,3
2005-12-25,7613,1558299,3
2005-12-25,7613,2329786,4
2005-12-25,7613,690615,3
2005-12-25,7613,1497131,3
2005-12-25,7613,2401413,5
2005-12-25,7613,2138096,4
2005-12-25,7613,1743322,4
2005-12-25,7613,137781,3
2005-12-25,7613,2086634,4
2005-12-25,7615,2632468,2
2005-12-25,7615,1915568,4
2005-12-25,7617,2276767,5
2005-12-25,7617,1248452,4
2005-12-25,7617,1932398,4
2005-12-25,7617,2554180,5
2005-12-25,7617,1956489,4
2005-12-25,7617,2506152,2
2005-12-25,7617,2649240,1
2005-12-25,7617,664327,5
2005-12-25,7617,2533843,2
2005-12-25,7617,1701062,3
2005-12-25,7617,2348374,4
2005-12-25,7617,224474,5
